1000, 0, 0
2000, 0, 0
3000, 0, 0
4000, 0, 0
5000, 0, 0
6000, 0, 10
7000, 0, 34
8000, 0, 43
9000, 0, 48
10000, 0, 50
1000, 0, 0
5000, 0, 0
9000, 0, 46
5000, 1, 0
5000, 2, 0
5000, 3, 0
5000, 4, 0
5000, 5, 0
5000, 6, 0
5000, 7, 0
5000, 8, 0
5000, 9, 0
5000, 10, 0
5000, 1, 0
5000, 2, 1
5000, 3, 6
5000, 4, 24
5000, 5, 28
5000, 6, 25
5000, 7, 20
5000, 8, 26
5000, 9, 30
5000, 10, 26
5000, 1, 0
5000, 2, 0
5000, 3, 14
5000, 4, 21
5000, 5, 20
5000, 6, 27
5000, 7, 30
5000, 8, 23
5000, 9, 23
5000, 10, 24
4000, 1, 0
4000, 2, 0
4000, 3, 0
4000, 4, 0
4000, 5, 0
4000, 6, 0
4000, 7, 0
4000, 8, 5
4000, 9, 3
4000, 10, 0
5000, 1, 0
5000, 2, 1
5000, 3, 10
5000, 4, 13
5000, 5, 30
5000, 6, 26
5000, 7, 26
5000, 8, 27
5000, 9, 21
5000, 10, 27
6000, 1, 26
6000, 2, 24
6000, 3, 27
6000, 4, 25
6000, 5, 29
6000, 6, 28
6000, 7, 24
6000, 8, 30
6000, 9, 31
6000, 10, 31
4000, 1, 0
4000, 2, 0
4000, 3, 0
4000, 4, 0
4000, 5, 0
4000, 6, 0
4000, 7, 0
4000, 8, 0
4000, 9, 3
4000, 10, 1
5000, 1, 0
5000, 2, 0
5000, 3, 13
5000, 4, 18
5000, 5, 20
5000, 6, 28
5000, 7, 26
5000, 8, 24
5000, 9, 26
5000, 10, 28
6000, 1, 30
6000, 2, 28
6000, 3, 35
6000, 4, 27
6000, 5, 25
6000, 6, 28
6000, 7, 34
6000, 8, 33
6000, 9, 31
6000, 10, 30
1000, 1, 0
1000, 2, 0
1000, 3, 0
1000, 4, 0
1000, 5, 0
1000, 6, 0
1000, 7, 0
1000, 8, 0
1000, 9, 0
1000, 10, 0
2000, 1, 0
2000, 2, 0
2000, 3, 0
2000, 4, 0
2000, 5, 0
2000, 6, 0
2000, 7, 0
2000, 8, 0
2000, 9, 0
2000, 10, 0
3000, 1, 0
3000, 2, 0
3000, 3, 0
3000, 4, 0
3000, 5, 0
3000, 6, 0
3000, 7, 0
3000, 8, 0
3000, 9, 0
3000, 10, 0
4000, 1, 0
4000, 2, 0
4000, 3, 0
4000, 4, 0
4000, 5, 0
4000, 6, 0
4000, 7, 1
4000, 8, 4
4000, 9, 8
4000, 10, 3
5000, 1, 0
5000, 2, 0
5000, 3, 8
5000, 4, 20
5000, 5, 22
5000, 6, 20
5000, 7, 28
5000, 8, 24
5000, 9, 26
5000, 10, 21
6000, 1, 27
6000, 2, 21
6000, 3, 27
6000, 4, 28
6000, 5, 30
6000, 6, 27
6000, 7, 25
6000, 8, 34
6000, 9, 32
6000, 10, 33
1000, 1, 0
1000, 2, 0
1000, 3, 0
1000, 4, 0
1000, 5, 0
1000, 6, 0
1000, 7, 0
1000, 8, 0
1000, 9, 0
1000, 10, 0
2000, 1, 0
2000, 2, 0
2000, 3, 0
2000, 4, 0
2000, 5, 0
2000, 6, 0
2000, 7, 0
2000, 8, 0
2000, 9, 0
2000, 10, 0
3000, 1, 0
3000, 2, 0
3000, 3, 0
3000, 4, 0
3000, 5, 0
3000, 6, 0
3000, 7, 0
3000, 8, 0
3000, 9, 0
3000, 10, 0
4000, 1, 0
4000, 2, 0
4000, 3, 0
4000, 4, 0
4000, 5, 0
4000, 6, 0
4000, 7, 0
4000, 8, 2
4000, 9, 1
4000, 10, 2
5000, 1, 0
5000, 2, 3
5000, 3, 10
5000, 4, 24
5000, 5, 28
5000, 6, 24
5000, 7, 27
5000, 8, 31
5000, 9, 23
5000, 10, 24
6000, 1, 32
6000, 2, 27
6000, 3, 30
6000, 4, 29
6000, 5, 32
6000, 6, 28
6000, 7, 21
6000, 8, 34
6000, 9, 28
6000, 10, 33
